Lat,Long,Nom,Ville,Pays,Type,star,isReservable,horaires,adresse,photo
,,Holybelly 19,75010,France,brunch/neobistrot/coffee_shop,,,,19 Rue Lucien Sampaix,https://axwwgrkdco.cloudimg.io/v7/lefooding.com/medias/2021/07/18_33_03_852_027A4596_2.jpg?width=1440&height=960&optipress=3
2.3664356,48.8692042,IMA Vegetarian Food,75010,France,brunch/neobistrot/vege,,,,39 Quai de Valmy,https://images.squarespace-cdn.com/content/v1/580e11cec534a57edb7a7b14/1572450908431-0GP9PVHA4Z3INY7ZM73C/Table%2Bcomposition.jpg?format=1000w
2.3541724,48.8633796,Boulangerie Nicolas Flamel,75003,France,boulangerie/patisserie,,,,34 Rue de Montmorency,https://www.doitinparis.com/files/2018/bars-restos/05/boulangerie-nicolas-flamel/nicolas-flamel-pains.jpg
2.3355537,48.866097,Aki Boulangerie,75001,France,boulangerie/patisserie/asiatique,,,,16 Rue Sainte-Anne,https://sortir.telerama.fr/sites/tr_master/files/styles/m_plus_640x360/public/assets/images/place/24/58/3/originale.jpg?itok=0yRydvFg
2.3201681,48.8353826,Hexagone Cafe,75014,France,patisserie/coffee_shop/brunch,,,,121 Rue du Chateau,https://media-cdn.tripadvisor.com/media/photo-s/07/d1/fa/86/hexagone-cafe.jpg
2.3413655,48.847445,La Fabrique Givree - Paris,75005,France,glace,,,,26 Rue Soufflot,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
,,La Fabrique Givree - Saint Remy de Provence,Saint-Remy-de-Provence,France,glace,,,,48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot 48 Rue Carnot,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
,,La Fabrique Givree - Bordeaux,Bordeaux,France,glace,,,,25 Rue du Pas Saint Georges,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
,,La Fabrique Givree - Arles,Arles,France,glace,,,,7 bis rue Jean Jaures,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
,,La Fabrique Givree - Uzes,Uzes,France,glace,,,,16 Place aux Herbes,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
,,La Fabrique Givree - Lyon,Lyon,France,glace,,,,66 Rue Saint-Jean,https://www.lafabriquegivree.com/img/cms/edition2019/la-fabrique-givree/la-fabrique-ingredients-2.jpg
2.3321197,48.8446671,Un Grain Decale,75006,France,coffee_shop,,,,3 Rue Vavin,https://lh5.googleusercontent.com/p/AF1QipMDQ752fAkL7VmI54ilP16nQ2UVHaBR6f-MTIBz=w400-h300-k-no
2.3471091,48.8407592,=82paris,75005,France,coffee_shop/patisserie/the/asiatique,,,,11bis Rue Vauquelin,https://k-phenomen.com/wp-content/uploads/2019/07/PLUS-82-PARIS-1.jpg
127.0087068,37.534585,Tartine Bakery Seoul,Seoul,Coree du Sud,boulangerie/patisserie/sur_le_pouce/coffee_shop/brunch,,,,22 Hannam-daero 18-gil  Hannam-dong  Yongsan-gu,https://media-cdn.tripadvisor.com/media/photo-s/15/00/9a/26/selection-of-artisan.jpg
3.0619889,50.6388334,Gelato&Coffee,Lille,France,glace,,,,27 rue Basse,"https://epiceries.imgix.net/spree/images/235767/large/blanc.jpg?ixlib=rails-4.2.0&auto=format%2Ccompress&fit=crop&crop=faces&auto=format&ch=Width,DPR&w=300?&w=600"
-1.5620536,43.4812084,Maison Dezamy,Biarritz,France,glace,,,,11 Rue des Halles,https://media-cdn.tripadvisor.com/media/photo-s/0f/32/e6/da/photo1jpg.jpg
,,Bali Bowls,Biarritz,France,vege/sur_le_pouce,,,,4 Rue Gaston Larre,http://www.youmakefashion.fr/wp-content/uploads/2016/09/bali-bowls-biarritz-petit-dej-healthy-acai-bonne-adresse-3.jpg
,,Bali Bowls,Biarritz,France,vege/sur_le_pouce,,,,18 Pl. Georges Clemenceau,http://www.youmakefashion.fr/wp-content/uploads/2016/09/bali-bowls-biarritz-petit-dej-healthy-acai-bonne-adresse-3.jpg
12.557452,55.668301,Prolog Coffee Bar,Copenhague,Danemark,coffee_shop,,,,Høkerboderne 16  1712 København,https://www.prologcoffee.com/img/index/prolog-idx-bg.jpg
12.6129059,55.69013,lille bakery,Copenhague,Danemark,coffee_shop/boulangerie/patisserie/brunch/sur_le_pouce/neobistrot,oui,,,Refshalevej 213A  1432 København,https://www.gloobles.com/media/tips/medium/10497-lille-bakery.jpg
12.5829888,55.6821674,Atelier September,Copenhague,Danemark,coffee_shop/patisserie/brunch/sur_le_pouce/neobistrot/vege,,,,Gothersgade 30  1123 København,https://10619-2.s.cdn12.com/rests/original/328_507994448.jpg
,,Andersen & Maillard København,Copenhague,Danemark,coffee_shop/patisserie/brunch/sur_le_pouce/boulangerie,,,,Göteborg Pl. 19  2150 København,https://www.luckymiam.com/wp-content/uploads/AndersenMaillard-lisa-klein-michel-10.jpg
12.5550975,55.690378,Andersen & Maillard Nørrebro,Copenhague,Danemark,coffee_shop/patisserie/brunch/sur_le_pouce/boulangerie,,,,,https://www.luckymiam.com/wp-content/uploads/AndersenMaillard-lisa-klein-michel-10.jpg
12.5562342,55.6924342,Mirabelle,Copenhague,Danemark,coffee_shop/boulangerie/brunch/sur_le_pouce/neobistrot/italien,oui,,,Guldbergsgade 29  2200 København,https://www.mirabelle-bakery.dk/wp-content/uploads/2019/01/mirabelle_bakery-organic-sourdough_bread-final.jpg
3.0691499,50.6287705,L impertinente,Lille,France,brunch/patisserie/the/coffee_shop,,,,9 Bd Papin,https://static.actu.fr/uploads/2017/09/25576-170928193933887-0-960x640.jpg
3.060836,50.6383303,Alex Croquet - Fou de pain,Wattignies,France,boulangerie/patisserie,,,,56 Rue Faidherbe,http://painrisien.com/wp-content/uploads/2015/08/DSC07051.jpg
3.0652119,50.6392653,Chocolaterie Bailly Quentin,Lille,France,patisserie,,,,65 Rue des Arts,https://lvdneng.rosselcdn.net/sites/default/files/dpistyles/ena_16_9_extra_big/node_895915/49647658/public/thumbnails/image/gros_plan_assortiments_delphine_guiot.jpg?itok=6OrEYaih1605883828
-73.9871826,40.7199088,Supermoon Bakehouse,New York,etats-Unis,boulangerie/patisserie,,,,120 Rivington St,https://we-love-new-york.com/wp-content/uploads/2020/03/supermoon-bakehouse-lower-east-side.jpg
2.3786279,48.8713341,Le Petit Grain,75020,France,boulangerie/patisserie/sur_le_pouce,,,,7 Rue Denoyez,https://www.davidlebovitz.com/wp-content/uploads/2018/09/Le-petit-grain-paris-bakery-boulangerie-patisserie-pastry-shop-5-640x899.jpg
,,Le Petit Grain,75004,France,boulangerie/patisserie/sur_le_pouce,,,,1 Rue des Deux Ponts,https://www.davidlebovitz.com/wp-content/uploads/2018/09/Le-petit-grain-paris-bakery-boulangerie-patisserie-pastry-shop-5-640x899.jpg
2.4020551,48.8549008,Le Bricheton,75020,France,boulangerie,,,,50 Rue de la Reunion,http://painrisien.com/wp-content/uploads/2016/02/DSC08094.jpg
-1.4284629,43.6617001,Le Mango Tree,Soorts-Hossegor,France,vege/sur_le_pouce,,,,Pl. du Commandant Lauwick,https://media-cdn.tripadvisor.com/media/photo-p/12/31/fe/b6/salades-pancakes-au-curry.jpg
,,Levain Bakery - 74th Street,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,167 W 74th St,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
,,Levain Bakery - Williamsburg,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,164 N 4th St  Brooklyn,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
,,Levain Bakery - Upper East Side,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,1484 3rd Ave,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
,,Levain Bakery - Amsterdam Avenue,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,351 Amsterdam Ave,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
,,Levain Bakery - Harlem,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,2167 Frederick Douglass Blvd,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
,,Levain Bakery - NoHo,New York,etats-Unis,boulangerie/patisserie/sur_le_pouce,,,,340 Lafayette St,https://we-love-new-york.com/wp-content/uploads/2020/07/chocolate-chip-cookie-new-york-levain-bakery.jpg
-1.6626761,43.3890058,GLACES BARGETON,Saint-Jean-de-Luz,France,glace,,oui,,23 Rue Joseph Garat,https://media-cdn.tripadvisor.com/media/photo-s/13/28/2f/63/glacier.jpg
2.354713,48.849909,Le Boulanger de la Tour,75005,France,boulangerie,,,,2 Rue du Cardinal Lemoine,"https://www.parisinfo.com/var/otcp/sites/images/node_43/node_51/node_77884/node_79219/le-boulanger-de-la-tour-viennoiseries,-p%C3%A2tisseries,-pains-%7C-630x405-%7C-%C2%A9-pierre-emmanuel-de-leusse-spartium/21473408-1-fre-FR/Le-Boulanger-de-la-Tour-Viennoiseries,-p%C3%A2tisseries,-pains-%7C-630x405-%7C-%C2%A9-Pierre-Emmanuel-de-Leusse-Spartium.jpg"
2.3546935,48.8452002,Nuance cafe,75005,France,coffee_shop/brunch/patisserie,,,,16 Rue Linne,https://media-cdn.tripadvisor.com/media/photo-p/1c/89/30/bf/sweet-and-savory-pancake.jpg
2.3236157,48.8595503,Cuppa Cafe,75007,France,coffee_shop/brunch/patisserie,,,,86 Rue de l Universite,https://media-cdn.tripadvisor.com/media/photo-s/13/84/32/6f/photo5jpg.jpg
2.3420896,48.8449417,Numero 220,75005,France,coffee_shop/brunch/patisserie,,,,220 Rue Saint-Jacques,https://media-cdn.tripadvisor.com/media/photo-s/17/a1/4f/d4/numero-220.jpg
-2.0385994,48.4562805,La Maison De Tatie Jeanne,Dinan,France,boulangerie,,,,82 Rue du Petit Fort,https://speisekarte.menu/storage/media/company_images/727322/7KTh56YYfL.jpg
2.3530343,48.8582346,La Glacerie,75004,France,glace/patisserie,,,,13 Rue du Temple,https://www.laglacerie.fr/wp-content/uploads/2015/05/glacerie-boutique-1000x500.jpg
2.4353972,48.8467744,Chocolaterie Julien Dechenaud,94300,France,patisserie,,,,32 Rue Robert Giraudineau,https://www.juliendechenaud.com/design/medias/img-la-maison-jdc-2-5.jpg
2.3855338,48.8470612,Boulangerie Persephone,75012,France,boulangerie,,,,102 Bd Diderot,https://keldelice-assets.s3.amazonaws.com/attachments/photos/804775/original/capture-d-ecran-2019-01-02-a-17.png?1546448175
,,BO&MIE - Turbigo,75002,France,boulangerie/patisserie/sur_le_pouce,,,,18 Rue de Turbigo,https://www.sortiraparis.com/images/80/84282/431859-les-nouveautes-bo-mie-2019-26.jpg
,,BO&MIE - Saint Martin,75003,France,boulangerie/patisserie/sur_le_pouce,,,,359 Rue Saint-Martin,https://www.sortiraparis.com/images/80/84282/431859-les-nouveautes-bo-mie-2019-26.jpg
,,BO&MIE - Louvre Rivoli,75001,France,boulangerie/patisserie/sur_le_pouce,,,,91 Rue de Rivoli,https://www.sortiraparis.com/images/80/84282/431859-les-nouveautes-bo-mie-2019-26.jpg
2.354136,48.8482223,Boulangerie Archibald,75005,France,boulangerie,,,,28 Rue des Fosses Saint-Bernard,https://painrisien.com/wp-content/uploads/2019/03/DSC03142-1024x681.jpg
2.2996108,48.8829005,Le Jardin Sucre,75017,France,patisserie,,,,156 Rue de Courcelles,https://www.sortiraparis.com/images/80/93467/630799-les-patisseries-du-jardin-sucre-les-photos-7.jpg
2.3231838,48.8540583,Philippe Conticini - Paris 7,75007,France,patisserie,,,,37 Rue de Varenne,https://www.sortiraparis.com/images/80/79056/365109-gateaux-demotions-la-patisserie-de-philippe-conticini-a-paris-16.jpg
,,Philippe Conticini - Paris 3,75003,France,patisserie,,,,31 RUE NOTRE DAME DE NAZARETH,https://www.sortiraparis.com/images/80/79056/365109-gateaux-demotions-la-patisserie-de-philippe-conticini-a-paris-16.jpg
,,Philippe Conticini - Paris 16,75016,France,patisserie,,,,42 RUE DE L ANNONCIATION,https://www.sortiraparis.com/images/80/79056/365109-gateaux-demotions-la-patisserie-de-philippe-conticini-a-paris-16.jpg
,,Philippe Conticini - Lafayette Gourmet,75009,France,patisserie,,,,35 BOULEVARD HAUSSMANN,https://www.sortiraparis.com/images/80/79056/365109-gateaux-demotions-la-patisserie-de-philippe-conticini-a-paris-16.jpg
,,Philippe Conticini - Londres,Londres,UK,patisserie,,,,CAMDEN STABLES MARKET,https://www.sortiraparis.com/images/80/79056/365109-gateaux-demotions-la-patisserie-de-philippe-conticini-a-paris-16.jpg
2.3515038,48.8617818,Glace Bachir - Chatelet,75003,France,glace,,,,58 Rue Rambuteau,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyU4oMw66dZhfmvcEj37cPLhYHW6vYEaY9OlKAoniElhS7YDwvBKAkY3k0ENptnEkFiok&usqp=CAU
,,Glace Bachir - Montmartre,75018,France,glace,,,,7 Rue Tardieu,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyU4oMw66dZhfmvcEj37cPLhYHW6vYEaY9OlKAoniElhS7YDwvBKAkY3k0ENptnEkFiok&usqp=CAU
6.1469761,45.9069682,Boulangerie Patisserie Pan & Gatô,Annecy,France,boulangerie/patisserie,,,,6 Rue du Pre d Avril,https://lh3.googleusercontent.com/p/AF1QipNFagDClPiDjzJUBJmJ-hB3SQKMZFXJKNvqvfCh=s1600-w640
12.5454322,55.675355,Hart Bageri,Copenhague,Danemark,boulangerie/patisserie/coffee_shop/sur_le_pouce,,oui,,Gl. Kongevej 109  1850 Frederiksberg,https://media-cdn.tripadvisor.com/media/photo-s/16/97/a8/22/hart-bageri.jpg
2.3607602,48.8630628,Gramme,75003,France,patisserie/coffee_shop/sur_le_pouce/brunch/neobistrot,,,,86 Rue des Archives,https://media.timeout.com/images/105399955/750/422/image.jpg
2.3261043,48.8469687,Colorova,75006,France,patisserie/coffee_shop/sur_le_pouce/brunch/neobistrot,,,,47 Rue de l Abbe Gregoire,https://media-cdn.tripadvisor.com/media/photo-s/19/c7/a1/4a/entrees-avec-confitures.jpg
2.3746599,48.8570675,Patisserie Emma Duvere,75011,France,patisserie/coffee_shop/sur_le_pouce/brunch,,,,41 Rue Sedaine,https://www.emmaduvere.fr/web/wp-content/uploads/2020/03/a_boire_et_a_manger_emma_duvere_photo_diane_arques_adagp_weblr05_petit-1024x576.jpg
,,Juno the bakery,Copenhague,Danemark,boulangerie/patisserie/sur_le_pouce/coffee_shop/brunch,,,,Århusgade 48  2100 København,https://static.dezeen.com/uploads/2020/11/juno-bakery-interiors-minimalist-copenhagen-frama_dezeen_2364_col_26-852x1278.jpg
-1.2024831,44.7235169,Pain Paulin - Cap Ferret,Lege-Cap-Ferret,France,boulangerie/patisserie/sur_le_pouce,oui,,,22 Rte de Bordeaux,https://www.pagesjaunes.fr/media/ugc/pain_paulin_03306900_164520320
,,Pain Paulin - Bordeaux,Le Bouscat,France,boulangerie/patisserie/sur_le_pouce,oui,,,11 Av. de la Liberation Charles de Gaulle,https://images.ollca.com/fit-in/528x367/ollca/cf87070b-4c3e-42c5-ac36-340a43840f29/shop/f26cea8c-9551-42c6-b1b2-bbac42777e77/1612537411.jpg
-0.572848799999974,44.8371437,Boulangerie Louis Lamour,Bordeaux,France,boulangerie/patisserie/sur_le_pouce,oui,,,7 Rue Ravez,http://painrisien.com/wp-content/uploads/2018/01/DSC00678.jpg
11.2576678,43.7725588,Gelateria Edoardo,Florence,Italie,glace,,,,Piazza del Duomo  45/R,"https://res.cloudinary.com/abillionveg/image/upload/q_auto,a_exif,w_1080,h_1080,c_fill/v1633273264/fpa0jm6xed99p6p9osdw.jpg"
2.3661899,48.8719279,Sain Boulangerie,75010,France,boulangerie/sur_le_pouce,,,,15 Rue Marie et Louise,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjgmg0YgaPgT4xccRhGhIGVdq37gbafUX9WA&usqp=CAU
,,The French Bastards - Oberkampf,75011,France,boulangerie/patisserie/sur_le_pouce,,,,61 Rue Oberkampf,https://www.orgyness.com/wp-content/uploads/2019/10/the-french-bastards-paris-3.jpg
,,The French Bastards - Saint-Denis,75002,France,boulangerie/patisserie/sur_le_pouce,,,,181 Rue Saint-Denis,https://www.orgyness.com/wp-content/uploads/2019/10/the-french-bastards-paris-3.jpg
,,The French Bastards - Saint-Ferdinand,75017,France,boulangerie/patisserie/sur_le_pouce,,,,35 Pl. Saint-Ferdinand,https://www.orgyness.com/wp-content/uploads/2019/10/the-french-bastards-paris-3.jpg
2.3724971,48.863387,Fermentation Generale,75011,France,boulangerie,,,,37 Rue de la Folie Mericourt,https://media.timeout.com/images/105393751/image.jpg
2.3157391,48.8740939,Boulangerie Louvard,75009,France,boulangerie/patisserie/sur_le_pouce/bistrot,,,,11 Rue de Chateaudun,https://www.latoque.fr/ra/lowres/Publie/LT/p1/Images/Web/2021-06-01/photo%20article%203.jpg
,,GRØD,Copenhague,Danemark,brunch/vege,,,,Jægersborggade 50  2200 København,https://media-cdn.tripadvisor.com/media/photo-p/1a/99/02/0d/all-in-oat-porridge-with.jpg
,,GRØD,Copenhague,Danemark,brunch/vege,,,,Linnesgade  1362 København,https://media-cdn.tripadvisor.com/media/photo-p/1a/99/02/0d/all-in-oat-porridge-with.jpg
,,Grød Restaurant - Vesterbro,Copenhague,Danemark,brunch/vege,,,,Vesterbrogade 105B  1620 København,https://media-cdn.tripadvisor.com/media/photo-p/1a/99/02/0d/all-in-oat-porridge-with.jpg
12.5970868,55.668395,Alice Ice Cream & Coffee,Copenhague,Danemark,glace/boulangerie/coffee_shop,,,,Markmandsgade 1  2300 København,https://media-cdn.tripadvisor.com/media/photo-s/14/16/f7/b2/isvaffel-med-hasselnod.jpg
12.5768149,55.697752,Leckerbaer,Copenhague,Danemark,patisserie/coffee_shop,,,,Ryesgade 118  2100 København,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSgnp4Hf83-x_-oGWUqoXNZQ0wbeLUVQkh9w&usqp=CAU
2.3202719,48.8350338,La Petite Alsacienne,75014,France,boulangerie,,,,45 Rue Raymond Losserand,https://painrisien.com/wp-content/uploads/2019/03/DSC03797-1024x873.jpg
2.3991709,48.8510629,Atelier Auger,75020,France,boulangerie/sur_le_pouce,,,,5 Rue Auger,https://axwwgrkdco.cloudimg.io/v7/lefooding.com/medias/2021/07/15_38_35_32_restaurant_boulangerie_atelier_auger_paris.jpeg?width=1440&height=960&optipress=3
,,Maison Saint-Honore - Prado,Marseille,France,boulangerie,oui,,,41 Av. du Prado ,https://laprovence.twic.pics/media/2017/09/29/saint-honore.jpg?twic=v1/focus=0x0
,,Maison Saint-Honore - Endoume,Marseille,France,boulangerie,oui,,,131 Rue d Endoume,https://laprovence.twic.pics/media/2017/09/29/saint-honore.jpg?twic=v1/focus=0x0
,,Maison Saint-Honore - Cabot,Marseille,France,boulangerie,oui,,,28 Bd du Cabot,https://laprovence.twic.pics/media/2017/09/29/saint-honore.jpg?twic=v1/focus=0x0
,,Bread Ahead Bakery | Beak street,Londres,UK,boulangerie/patisserie/sur_le_pouce,,,,21 Beak St  Carnaby  London W1F 9RR,https://media-cdn.tripadvisor.com/media/photo-s/16/58/3e/4a/photo1jpg.jpg
,,Bread Ahead Bakery | Borough,Londres,UK,boulangerie/patisserie/sur_le_pouce,,,,Borough Market  Cathedral St  London SE1 9DE,https://media-cdn.tripadvisor.com/media/photo-s/16/58/3e/4a/photo1jpg.jpg
,,Bread Ahead Bakery | Pavilion road,Londres,UK,boulangerie/patisserie/sur_le_pouce,,,,249 Pavilion Rd  London SW1X 0BP,https://media-cdn.tripadvisor.com/media/photo-s/16/58/3e/4a/photo1jpg.jpg
-0.096344199999976,51.5366932,Pophams Bakery,Londres,UK,boulangerie/patisserie/sur_le_pouce/coffee_shop/brunch,,,,197 Richmond Rd  London E8 3NJ,https://images.squarespace-cdn.com/content/v1/5908b840f7e0ab2f59b628a1/1562842902251-GZYJAVQWR4BWH00D8OCG/190621_Pophams_460.jpg?format=1500w
2.3289823,48.8315185,Le temps et le pain,75014,France,boulangerie/patisserie,,,,7 Rue Mouton-Duvernet,http://painrisien.com/wp-content/uploads/2018/04/DSC01560.jpg
2.3480217,48.8678568,Plaq,75002,France,patisserie,,,,4 Rue du Nil,https://img.lemde.fr/2021/04/02/0/0/2422/1804/664/0/75/0/6c4bf71_947490835-plaq.jpg
2.3441784,48.8672734,Tartelettes,75002,France,patisserie/sur_le_pouce/brunch,,,,102 Rue Montmartre,https://media-cdn.tripadvisor.com/media/photo-s/1a/47/74/4f/tarte-salee-sous-bois.jpg
2.3379019,48.8912569,Atelier P1,75018,France,boulangerie/sur_le_pouce,,,,157 Rue Marcadet,https://atelierp1.fr/wp-content/uploads/elementor/thumbs/dsc02449-okmv7oofg3oykl3d05g6habw6pb2qsdh2kgzrx7uky.jpg
2.3413031,48.880248,Babka Zana,75009,France,boulangerie/patisserie,,,,65 Rue Condorcet,"https://media.vogue.fr/photos/5e7b28eb8c3f5f00087ad9ad/2:3/w_808,h_1212,c_limit/babka%202%20@geraldinemartens.jpg"
2.3344881,48.8851971,Riv K,75018,France,neobistrot/moyen_orient/asiatique,,,,35 Rue Veron,https://cdn.radiofrance.fr/s3/cruiser-production/2019/03/6102d73a-d568-471d-b8a6-a0f95bf6382c/870x489_fich_diff_rivk.jpg
2.4423521,48.8639329,Fournil ephemere L Atelier,93100,France,boulangerie,,,,11 Rue de l eglise,http://painrisien.com/wp-content/uploads/2016/01/DSC07841.jpg
2.3853019,48.8672831,Elements pain bio,75020,France,boulangerie,,,,3 Rue Victor Letalle,https://elementspainbio.com/images/home_mobile/campagne.jpg
-1.4269774,43.591168,Boulangerie bio la vapeur,Labenne,France,boulangerie,,,,46 Av. Charles de Gaulle,https://www.tourismelandes.com/wp-content/uploads/wpetourisme/La-Vapeur-Photo-5.jpg
12.5794898,55.6989631,Østerberg Ice Cream,Copenhague,Danemark,glace,,,,Tullinsgade 25  1618 København,https://files.guidedanmark.org/files/382/382_15305.jpg?width=1024
,,Østerberg Ice Cream,Copenhague,Danemark,glace,,,,Rosenvængets Alle 7C  2100 København,https://files.guidedanmark.org/files/382/382_15305.jpg?width=1024
2.1631,41.4005,Origo,Barcelona,Espagne,boulangerie,,,,Carrer de Mila i Fontanals  9,https://media-cdn.tripadvisor.com/media/photo-s/13/df/ac/76/origo-bakery.jpg
,,Monsieur Txokola - Bayonne,Bayonne,France,patisserie,,,,11 Rue Jacques Laffitte,https://media-cdn.tripadvisor.com/media/photo-s/0f/9d/54/04/facade.jpg
,,Monsieur Txokola - Biarritz,Biarritz,France,patisserie,,,,17 Rue des Halles,https://media-cdn.tripadvisor.com/media/photo-s/0f/9d/54/04/facade.jpg
-9.1532046,38.7141848,Nannarella,Rome,Italie,brasserie/italien,,,,Piazza di S. Calisto  5  00153 Roma RM,https://media-cdn.tripadvisor.com/media/photo-s/1b/59/1e/a2/tonnarello-alla-carbonara.jpg
-9.2032276,38.6975105,Pasteis de Belem.,Lisbonne,Portugal,patisserie,,,,R. de Belem 84 92  1300-085 Lisboa,https://media-cdn.tripadvisor.com/media/photo-s/0b/fa/0c/66/apenas-5-para-un-kit.jpg
-9.1440596,38.7107556,Manteigaria (Portuguese custard pies factory),Lisbonne,Portugal,patisserie,,,,Rua do Loreto 2  1200-108 Lisboa,https://live.staticflickr.com/65535/48041977126_0b2535dd4e_b.jpg
2.3396317,48.8851843,Shinya Pain Montmartre,75018,France,boulangerie,oui,,,41 Rue des Trois Freres,https://www.latoque.fr/ra/lowres/Publie/LT/p1/Images/Actualit%C3%A9/M%C3%A9tier/2020-11-01/P2.jpg
2.3172145,48.8828041,Boulangerie Bacillus,75017,France,boulangerie/patisserie/sur_le_pouce/brunch,oui,,,100 Rue des Dames,https://media-cdn.tripadvisor.com/media/photo-p/1b/7e/dd/73/photo0jpg.jpg
,,Boulangerie Bacillus - Le Marche,75017,France,boulangerie/patisserie/sur_le_pouce,oui,,,Marche Couvert des Batignolles  96 Bis Rue Lemercier ,https://media-cdn.tripadvisor.com/media/photo-p/1b/7e/dd/73/photo0jpg.jpg
2.366502,48.8652663,Dreamin man,75011,France,patisserie/coffee_shop/sur_le_pouce,,,,140 Rue Amelot,https://www.pix.city/cache/bg_header_slider/uploads/cards/2019/04/2ee8c27da815dec5b33bfad7d1699941.jpeg
,,LIBERTe Paris 10e,75010,France,boulangerie/patisserie/sur_le_pouce/brunch,,,,39 rue des Vinaigriers,https://media.lesechos.com/api/v1/images/view/5fc97f583e45463b7860ab19/1280x720/06141554644-web-tete.jpg
,,LIBERTe Paris 17e,75017,France,boulangerie/patisserie/sur_le_pouce/brunch,,,,10 rue Poncelet,https://media.lesechos.com/api/v1/images/view/5fc97f583e45463b7860ab19/1280x720/06141554644-web-tete.jpg
,,LIBERTe Paris 6e,75006,France,boulangerie/patisserie/sur_le_pouce/brunch,,,,40 rue St Andre des Arts,https://media.lesechos.com/api/v1/images/view/5fc97f583e45463b7860ab19/1280x720/06141554644-web-tete.jpg
,,LIBERTe Paris 7e,75007,France,boulangerie/patisserie/sur_le_pouce/brunch,,,,58 rue Saint Dominique,https://media.lesechos.com/api/v1/images/view/5fc97f583e45463b7860ab19/1280x720/06141554644-web-tete.jpg
,,LIBERTe Paris 9e,75009,France,boulangerie/patisserie/sur_le_pouce/brunch,,,,1 rue Hippolyte Lebas,https://media.lesechos.com/api/v1/images/view/5fc97f583e45463b7860ab19/1280x720/06141554644-web-tete.jpg
-9.143529,38.7091491,Landeau Chocolate,Lisbonne,Portugal,patisserie,,,,Rua das Flores 70  1299-195 Lisboa,https://media-cdn.tripadvisor.com/media/photo-s/0d/6d/dd/da/landeau-chocolate.jpg
2.3113194,48.9038525,La Rue Palloy Boulangerie.,92110,France,boulangerie/patisserie,,,,50 Rue Palloy,http://painrisien.com/wp-content/uploads/2017/02/DSC09491.jpg
2.3965835,48.8692197,Pane Vivo,75020,France,boulangerie,,,,49 Rue de la Chine,https://cdn.shopify.com/s/files/1/0262/5509/7902/products/PainPanone2kgGrandformatsanslivre_2048x.png?v=1617351086
4.8274519,45.7751029,Boulangerie Biologique Paume de Pain,Lyon,France,boulangerie,,,,13 Rue Perrod,https://eldoradoz.fr/IMG/jpg/img_1092.jpg
1.9807129,48.8540256,Epis et Pains,Chavenay,France,boulangerie,,,,5 Rue de Gally,https://painrisien.com/wp-content/uploads/2019/08/DSC04293-1024x681.jpg
-2.0524823,48.635103,Vent de Vanille,Dinard,France,patisserie/glace,,,,3 Bis Bd Wilson,https://www.maisons-de-bricourt.com/media/rich-editor/elem8a_gal-60398bd2d4c7d.jpg
